trade_date,Close,VIX,rsi,vix_mean,vix_std,vix_z,signal,position,holding_days,strategy_position,buy_hold_return,strategy_return,buy_hold_equity,strategy_equity
2016-06-13,2079.06,20.97,44.266777946692514,14.9165,1.7799180199927014,3.400999333679886,0,0,0,0.0,-0.008115186992800894,-0.0,10066.624703432923,10101.872179977416
2016-06-14,2075.32,20.5,43.02744515464622,15.2075,2.1718289042817545,2.436886252672046,0,0,0,0.0,-0.0017988898829277566,-0.0,10048.515954098686,10101.872179977416
2016-06-15,2071.5,20.14,41.74198226823782,15.436000000000002,2.436281463300383,1.930811390580291,0,0,0,0.0,-0.0018406799915194894,-0.0,10030.019851837513,10101.872179977416
2016-06-16,2077.99,19.37,44.76139645179821,15.607000000000003,2.589464687618091,1.4531961057408276,0,0,0,0.0,0.0031329954139511784,0.0,10061.44385803516,10101.872179977416
2016-06-17,2071.22,19.41,42.298636885494595,15.761,2.72287560842345,1.3401273230078912,0,0,0,0.0,-0.003257956005563112,-0.0,10028.664116593238,10101.872179977416
2016-06-20,2083.25,18.37,47.79519137583993,15.9195,2.7801618184634704,0.8814235141731193,0,0,0,0.0,0.005808171029634712,0.0,10086.91231298117,10101.872179977416
2016-06-21,2088.9,18.48,50.19483290907929,16.052500000000002,2.8381719005095714,0.8553040777988676,0,0,0,0.0,0.0027121084843393373,0.0,10114.269113445995,10101.872179977416
2016-06-22,2085.45,21.17,48.72212238252559,16.39,3.02876386110172,1.5782016093725,0,0,0,0.0,-0.001651586959643958,-0.0,10097.564518471898,10101.872179977416
2016-06-23,2113.32,17.25,59.14917886010086,16.5575,2.9759843572735476,0.23269611559196296,0,0,0,0.0,0.013364022153492305,0.0,10232.508594393075,10101.872179977416
2016-06-24,2037.41,25.76,37.05030388606436,17.174,3.5211875987034786,2.4383818695605473,0,0,0,0.0,-0.03591978498287063,-0.0,9864.9590858471,10101.872179977416
2016-06-27,2000.54,23.85,30.993413840225614,17.7105,3.684633060356716,1.6662446163378954,0,0,0,0.0,-0.01809650487628911,-0.0,9686.437805645675,10101.872179977416
2016-06-28,2036.09,18.75,41.00739244495919,17.938499999999998,3.5953248517308833,0.2257097851976644,0,0,0,0.0,0.01777020204544777,0.0,9858.567762552664,10101.872179977416
2016-06-29,2070.77,16.64,48.8113353561894,18.0605,3.501976096284408,-0.40562812564801604,0,0,0,0.0,0.01703264590465059,0.0,10026.485256379226,10101.872179977416
2016-06-30,2098.86,15.63,54.1069977889229,18.160500000000003,3.395747301676336,-0.7451967932804663,0,0,0,0.0,0.013565002390415248,0.0,10162.494552849475,10101.872179977416
2016-07-01,2102.95,14.77,54.839587219105404,18.2255,3.3126638589064963,-1.0431182115593987,0,0,0,0.0,0.0019486769007937,0.0,10182.297971239053,10101.872179977416
2016-07-05,2088.55,15.58,51.70982655593023,18.322,3.1985055720972033,-0.8572753550659342,0,0,0,0.0,-0.006847523716683512,-0.0,10112.574444390657,10101.872179977416
2016-07-06,2099.73,14.96,53.90918170362965,18.3675,3.140482488911204,-1.0850243591650686,0,0,0,0.0,0.005352996097771179,0.0,10166.707015929898,10101.872179977416
2016-07-07,2097.9,14.76,53.47982274639361,18.401500000000002,3.094972621254638,-1.1765855293814567,0,0,0,0.0,-0.0008715406266519565,-0.0,10157.84631772625,10101.872179977416
2016-07-08,2129.9,13.2,59.547065736665644,18.329500000000003,3.201983719015779,-1.6019756657528232,0,0,0,0.0,0.015253348586681925,0.0,10312.78748850047,10101.872179977416
2016-07-11,2137.16,13.54,60.796312609538646,18.155,3.367358014824087,-1.3705106435619356,0,0,0,0.0,0.0034086107328981097,0.0,10347.93976661987,10101.872179977416
2016-07-12,2152.14,13.55,63.31376497798279,17.784,3.44866015172636,-1.2277231776174018,0,0,0,0.0,0.007009302064421963,0.0,10420.471602188552,10101.872179977416
2016-07-13,2152.43,13.04,63.362813658197695,17.411,3.5416185713968664,-1.234181465870283,0,0,0,0.0,0.00013474959807435738,0.0,10421.875756548692,10101.872179977416
2016-07-14,2163.75,12.82,65.31235355949894,17.044999999999998,3.622073410282253,-1.1664589646378154,0,0,0,0.0,0.005259172191430128,0.0,10476.686195710074,10101.872179977416
2016-07-15,2161.74,12.67,64.65447922031103,16.71,3.7046158974134484,-1.090531410508905,0,0,0,0.0,-0.0009289428076257877,-0.0,10466.953953420816,10101.872179977416
2016-07-18,2166.89,12.44,65.61029012221708,16.3615,3.764608423056427,-1.0416754040028937,0,0,0,0.0,0.0023823401519147414,0.0,10491.889798092294,10101.872179977416
2016-07-19,2163.78,11.97,64.47638653716152,16.041500000000003,3.8557984701103476,-1.055942117193558,0,0,0,0.0,-0.001435236675604079,-0.0,10476.831453057675,10101.872179977416
2016-07-20,2173.02,11.77,66.33780032942519,15.706,3.923778254370871,-1.0031147900917985,0,0,0,0.0,0.004270304744474762,0.0,10521.570716118731,10101.872179977416
2016-07-21,2165.17,12.74,63.302984461100415,15.2845,3.7550898440439666,-0.6776136139687546,0,0,0,0.0,-0.0036124840084306165,-0.0,10483.561710163181,10101.872179977416
2016-07-22,2175.03,12.02,65.44152640650385,15.023,3.7929256864797565,-0.7917371043425603,0,0,0,0.0,0.004553914935085945,0.0,10531.302958407989,10101.872179977416
2016-07-25,2168.48,12.87,62.822433809545075,14.378499999999999,2.850522158999541,-0.5292012886963292,0,0,0,0.0,-0.0030114527155947757,-0.0,10499.58843751514,10101.872179977416
2016-07-26,2169.18,13.05,62.99289439481805,13.838500000000002,1.7860225583534504,-0.44148378547185085,0,0,0,0.0,0.0003228067586511507,0.0,10502.977775625826,10101.872179977416
2016-07-27,2166.58,12.83,61.8584016953207,13.5425,1.3716984285721863,-0.519429041514357,0,0,0,0.0,-0.001198609612849011,-0.0,10490.38880550042,10101.872179977416
2016-07-28,2170.06,12.72,62.82349495084116,13.3465,1.1712174277895342,-0.5349134884223914,0,0,0,0.0,0.0016062180948777094,0.0,10507.238657822118,10101.872179977416
2016-07-29,2173.6,11.87,63.82620005686429,13.1585,1.0839026709073276,-1.1887598716971572,0,0,0,0.0,0.0016312913007012764,0.0,10524.379024839014,10101.872179977416
2016-08-01,2170.84,12.44,62.412788121431554,13.041999999999998,1.0252065260486156,-0.5871987591809882,0,0,0,0.0,-0.0012697828487301388,-0.0,10511.015348859739,10101.872179977416
2016-08-02,2157.03,13.37,55.75920457009286,12.9315,0.8395442059142867,0.5223072196924531,0,0,0,0.0,-0.006361592747507805,-0.0,10444.14854984749,10101.872179977416
2016-08-03,2163.79,12.86,58.11315534991765,12.826500000000001,0.6906006157877038,0.04850850004208001,0,0,0,0.0,0.00313393879547319,0.0,10476.879872173542,10101.872179977416
2016-08-04,2164.25,12.42,58.275844214524845,12.7095,0.5238870408580341,-0.5526000405084475,0,0,0,0.0,0.00021258994634409945,0.0,10479.10715150342,10101.872179977416
2016-08-05,2182.87,11.39,64.31733352245982,12.619,0.5872047970548696,-2.092966553005116,0,0,0,0.0,0.008603442301027941,0.0,10569.26354524767,10101.872179977416
2016-08-08,2180.89,11.5,63.268244282377026,12.517,0.595916808040605,-1.706614054642846,0,0,0,0.0,-0.0009070627201803738,-0.0,10559.676560306012,10101.872179977416
2016-08-09,2181.74,11.66,63.5431614277533,12.4225,0.5728954621275646,-1.3309583517528651,0,0,0,0.0,0.0003897491391129382,0.0,10563.792185154703,10101.872179977416
2016-08-10,2175.49,12.05,59.98791521617013,12.373000000000001,0.5593426593121212,-0.5774635540890539,0,0,0,0.0,-0.002864685984581117,-0.0,10533.530237737863,10101.872179977416
2016-08-11,2185.79,11.68,63.602166082525684,12.316,0.5693893312368573,-1.1169861553577909,0,0,0,0.0,0.0047345655461528136,0.0,10583.401927080815,10101.872179977416
2016-08-12,2184.05,11.55,62.57387313393398,12.26,0.5875282747955626,-1.2084524787288782,0,0,0,0.0,-0.0007960508557545154,-0.0,10574.97700091997,10101.872179977416
