ts_code,trade_date,open,high,low,close,vol,oi,delist_date
CU2112.SHF,20210406,67730.0,68100.0,67280.0,67380,317,2542,20211215
CU2201.SHF,20210406,67910.0,67910.0,67390.0,67390,21,395,20220117
CU2202.SHF,20210406,67940.0,68090.0,67430.0,67430,32,252,20220215
CU2104.SHF,20210407,66850.0,67250.0,66650.0,66710,20715,26320,20210415
CU2105.SHF,20210407,67010.0,67410.0,66750.0,66900,94176,123324,20210517
CU2106.SHF,20210407,67140.0,67540.0,66880.0,67040,65045,120052,20210615
CU2107.SHF,20210407,67210.0,67600.0,66980.0,67110,10635,48800,20210715
CU2108.SHF,20210407,67310.0,67660.0,67050.0,67180,3663,16920,20210816
CU2109.SHF,20210407,67390.0,67700.0,67130.0,67170,1111,7327,20210915
CU2110.SHF,20210407,67470.0,67660.0,67130.0,67240,247,2728,20211015
CU2111.SHF,20210407,67520.0,67710.0,67270.0,67270,278,3379,20211115
CU2112.SHF,20210407,67440.0,67760.0,67270.0,67270,269,2677,20211215
CU2201.SHF,20210407,67590.0,67790.0,67300.0,67330,64,403,20220117
CU2202.SHF,20210407,67660.0,67770.0,67310.0,67310,13,251,20220215
CU2104.SHF,20210408,66460.0,67030.0,66200.0,66760,21030,23395,20210415
CU2105.SHF,20210408,66590.0,67210.0,66310.0,66850,120227,117460,20210517
CU2106.SHF,20210408,66500.0,67340.0,66420.0,66970,93453,120756,20210615
CU2107.SHF,20210408,66800.0,67400.0,66520.0,67060,15370,49128,20210715
CU2108.SHF,20210408,66710.0,67490.0,66610.0,67170,4633,18617,20210816
CU2109.SHF,20210408,66770.0,67520.0,66680.0,67190,1327,7481,20210915
CU2110.SHF,20210408,67100.0,67440.0,66730.0,67170,807,3047,20211015
CU2111.SHF,20210408,66820.0,67500.0,66700.0,67190,744,3738,20211115
CU2112.SHF,20210408,66960.0,67590.0,66750.0,67230,781,3180,20211215
CU2201.SHF,20210408,66950.0,67620.0,66800.0,67310,91,407,20220117
CU2202.SHF,20210408,67000.0,67510.0,66850.0,67310,71,238,20220215
CU2104.SHF,20210409,66760.0,67090.0,66430.0,66550,20495,19550,20210415
CU2105.SHF,20210409,66860.0,67290.0,66550.0,66720,96815,112311,20210517
CU2106.SHF,20210409,67070.0,67420.0,66660.0,66820,83244,124139,20210615
CU2107.SHF,20210409,67130.0,67480.0,66730.0,66900,11733,49690,20210715
CU2108.SHF,20210409,67190.0,67550.0,66840.0,66960,2399,19079,20210816
CU2109.SHF,20210409,67240.0,67560.0,66800.0,66970,857,7416,20210915
CU2110.SHF,20210409,67390.0,67510.0,66860.0,67020,271,3037,20211015
CU2111.SHF,20210409,67400.0,67400.0,66930.0,67040,68,3759,20211115
CU2112.SHF,20210409,67470.0,67580.0,67000.0,67070,116,3225,20211215
CU2201.SHF,20210409,67500.0,67500.0,67000.0,67000,16,414,20220117
CU2202.SHF,20210409,67520.0,67520.0,67040.0,67040,16,234,20220215
CU2104.SHF,20210412,66750.0,66750.0,65550.0,65620,27665,16705,20210415
CU2105.SHF,20210412,66870.0,66940.0,65650.0,65690,130994,106706,20210517
CU2106.SHF,20210412,66840.0,67050.0,65700.0,65760,114017,127843,20210615
CU2107.SHF,20210412,66930.0,67110.0,65790.0,65830,25154,48616,20210715
CU2108.SHF,20210412,67060.0,67190.0,65880.0,65910,6195,19929,20210816
CU2109.SHF,20210412,67140.0,67210.0,65920.0,65920,1598,7558,20210915
CU2110.SHF,20210412,67140.0,67170.0,65940.0,65950,282,3068,20211015
CU2111.SHF,20210412,66910.0,67000.0,65960.0,65980,165,3767,20211115
CU2112.SHF,20210412,67300.0,67300.0,66050.0,66100,201,3281,20211215
CU2201.SHF,20210412,66900.0,66970.0,66100.0,66100,79,400,20220117
CU2202.SHF,20210412,66970.0,67160.0,66110.0,66190,52,241,20220215
CU2104.SHF,20210413,65810.0,65940.0,65510.0,65740,17065,12950,20210415
CU2105.SHF,20210413,65900.0,66160.0,65620.0,65870,83519,104549,20210517
CU2106.SHF,20210413,65980.0,66250.0,65680.0,65930,76913,129135,20210615
CU2107.SHF,20210413,66070.0,66290.0,65760.0,65990,12363,48938,20210715
CU2108.SHF,20210413,66100.0,66360.0,65850.0,66080,3300,20515,20210816
CU2109.SHF,20210413,66190.0,66410.0,65890.0,66170,881,7545,20210915
CU2110.SHF,20210413,66130.0,66420.0,65980.0,66100,124,3053,20211015
CU2111.SHF,20210413,66380.0,66380.0,66030.0,66210,20,3767,20211115
CU2112.SHF,20210413,66340.0,66550.0,66080.0,66270,124,3296,20211215
CU2201.SHF,20210413,66380.0,66460.0,66130.0,66460,31,403,20220117
CU2202.SHF,20210413,66460.0,66550.0,66090.0,66540,19,238,20220215
CU2104.SHF,20210414,66140.0,66200.0,65690.0,65980,8285,9955,20210415
CU2105.SHF,20210414,66280.0,66410.0,66020.0,66190,65691,101316,20210517
CU2106.SHF,20210414,66390.0,66490.0,66100.0,66330,68527,132259,20210615
CU2107.SHF,20210414,66400.0,66540.0,66150.0,66380,14341,49724,20210715
CU2108.SHF,20210414,66530.0,66620.0,66260.0,66450,3504,20381,20210816
CU2109.SHF,20210414,66480.0,66650.0,66270.0,66510,676,7565,20210915
CU2110.SHF,20210414,66580.0,66690.0,66320.0,66430,180,2991,20211015
CU2111.SHF,20210414,66590.0,66630.0,66400.0,66500,80,3751,20211115
CU2112.SHF,20210414,66600.0,66720.0,66400.0,66560,438,3663,20211215
CU2201.SHF,20210414,66640.0,66740.0,66400.0,66500,522,756,20220117
CU2202.SHF,20210414,66700.0,66780.0,66570.0,66570,55,207,20220215
CU2104.SHF,20210415,66450.0,67950.0,66450.0,67950,2820,9510,20210415
CU2105.SHF,20210415,66700.0,68010.0,66560.0,67880,112188,96151,20210517
CU2106.SHF,20210415,66840.0,68180.0,66680.0,68040,190130,161029,20210615
CU2107.SHF,20210415,66880.0,68210.0,66750.0,68110,32095,54807,20210715
CU2108.SHF,20210415,66890.0,68270.0,66810.0,68150,8246,20991,20210816
CU2109.SHF,20210415,67180.0,68330.0,66850.0,68240,2614,8357,20210915
CU2110.SHF,20210415,67000.0,68290.0,66920.0,68150,293,2975,20211015
CU2111.SHF,20210415,67090.0,68200.0,66930.0,68200,338,3649,20211115
CU2112.SHF,20210415,67280.0,68300.0,66950.0,68260,794,4133,20211215
CU2201.SHF,20210415,67070.0,68220.0,66900.0,68210,566,1142,20220117
CU2202.SHF,20210415,67160.0,68200.0,66970.0,68200,112,215,20220215
CU2203.SHF,20210415,66990.0,68100.0,66990.0,68080,65,100,20220315
CU2105.SHF,20210416,67990.0,69320.0,67910.0,68390,100551,86658,20210517
CU2106.SHF,20210416,68130.0,69500.0,68060.0,68540,249767,175967,20210615
CU2107.SHF,20210416,68180.0,69550.0,68100.0,68650,39237,58710,20210715
CU2108.SHF,20210416,68300.0,69600.0,68180.0,68700,10720,22485,20210816
CU2109.SHF,20210416,68250.0,69650.0,68230.0,68730,5981,10859,20210915
CU2110.SHF,20210416,68250.0,69530.0,68240.0,68670,653,3193,20211015
CU2111.SHF,20210416,68230.0,69600.0,68220.0,68680,449,3820,20211115
CU2112.SHF,20210416,68360.0,69650.0,68270.0,68770,288,4154,20211215
CU2201.SHF,20210416,68500.0,69220.0,68140.0,68710,269,1168,20220117
CU2202.SHF,20210416,68880.0,69420.0,68630.0,68880,48,218,20220215
CU2203.SHF,20210416,68340.0,69660.0,68220.0,68870,147,179,20220315
CU2105.SHF,20210419,68820.0,69650.0,67700.0,69540,78247,84449,20210517
CU2106.SHF,20210419,69000.0,69820.0,67880.0,69660,222256,182656,20210615
CU2107.SHF,20210419,69080.0,69920.0,67990.0,69810,42606,63048,20210715
CU2108.SHF,20210419,69060.0,69980.0,68060.0,69810,11451,23697,20210816
CU2109.SHF,20210419,69270.0,70050.0,68140.0,69950,6003,12567,20210915
CU2110.SHF,20210419,69110.0,70080.0,68120.0,69990,591,3334,20211015
CU2111.SHF,20210419,68950.0,69990.0,68100.0,69990,198,3842,20211115
CU2112.SHF,20210419,69060.0,70030.0,68300.0,69930,323,4213,20211215
CU2201.SHF,20210419,69120.0,70000.0,68090.0,69950,182,1203,20220117
CU2202.SHF,20210419,69100.0,69880.0,68260.0,69880,15,221,20220215
CU2203.SHF,20210419,69100.0,70030.0,68350.0,69850,11,181,20220315
CU2105.SHF,20210420,69480.0,69570.0,68830.0,69230,59377,79338,20210517
CU2106.SHF,20210420,69660.0,69750.0,69000.0,69450,161140,182260,20210615
CU2107.SHF,20210420,69840.0,69840.0,69120.0,69510,29265,66116,20210715
CU2108.SHF,20210420,69860.0,69920.0,69210.0,69630,9175,25318,20210816
CU2109.SHF,20210420,69940.0,70000.0,69310.0,69720,2958,12869,20210915
CU2110.SHF,20210420,69780.0,70000.0,69280.0,69760,483,3459,20211015
CU2111.SHF,20210420,69800.0,70050.0,69240.0,69930,584,3921,20211115
CU2112.SHF,20210420,69960.0,70140.0,69310.0,70030,2340,5967,20211215
CU2201.SHF,20210420,69750.0,70010.0,69330.0,69920,200,1313,20220117
CU2202.SHF,20210420,69740.0,70000.0,69280.0,69940,91,258,20220215
CU2203.SHF,20210420,69740.0,70040.0,69400.0,69960,42,178,20220315
CU2105.SHF,20210421,69120.0,69420.0,68310.0,68570,54382,73412,20210517
CU2106.SHF,20210421,69270.0,69590.0,68450.0,68720,181631,170267,20210615
CU2107.SHF,20210421,69260.0,69690.0,68580.0,68810,33143,65717,20210715
CU2108.SHF,20210421,69270.0,69790.0,68710.0,68910,12105,27751,20210816
CU2109.SHF,20210421,69540.0,69900.0,68830.0,69040,3987,13225,20210915
CU2110.SHF,20210421,69610.0,69930.0,69000.0,69110,530,3486,20211015
CU2111.SHF,20210421,69590.0,69950.0,69060.0,69220,188,3992,20211115
CU2112.SHF,20210421,69750.0,70040.0,69200.0,69380,2435,6828,20211215
CU2201.SHF,20210421,69640.0,70000.0,69180.0,69270,150,1335,20220117
CU2202.SHF,20210421,69710.0,70000.0,69210.0,69310,56,276,20220215
CU2203.SHF,20210421,69570.0,70010.0,69220.0,69270,39,184,20220315
CU2105.SHF,20210422,68800.0,69520.0,68590.0,68970,46899,70273,20210517
CU2106.SHF,20210422,68830.0,69720.0,68740.0,69150,165812,175681,20210615
CU2107.SHF,20210422,69020.0,69800.0,68840.0,69260,30579,68384,20210715
CU2108.SHF,20210422,69050.0,69870.0,68960.0,69370,7354,27967,20210816
CU2109.SHF,20210422,69110.0,69960.0,69060.0,69460,2090,13253,20210915
CU2110.SHF,20210422,69310.0,69980.0,69110.0,69560,138,3476,20211015
CU2111.SHF,20210422,69370.0,69990.0,69230.0,69670,96,4003,20211115
CU2112.SHF,20210422,69480.0,70100.0,69260.0,69710,135,6827,20211215
CU2201.SHF,20210422,69410.0,70040.0,69270.0,69660,96,1308,20220117
CU2202.SHF,20210422,69370.0,70050.0,69310.0,69530,48,282,20220215
CU2203.SHF,20210422,69510.0,69900.0,69320.0,69620,87,141,20220315
CU2105.SHF,20210423,69100.0,69560.0,68720.0,69240,45975,65906,20210517
CU2106.SHF,20210423,69320.0,69740.0,68850.0,69440,162777,177926,20210615
CU2107.SHF,20210423,69510.0,69850.0,69010.0,69600,32941,72709,20210715
CU2108.SHF,20210423,69520.0,69910.0,69100.0,69660,10758,30309,20210816
CU2109.SHF,20210423,69650.0,70010.0,69200.0,69760,4075,14045,20210915
CU2110.SHF,20210423,69890.0,70050.0,69350.0,69790,176,3481,20211015
CU2111.SHF,20210423,69850.0,70160.0,69350.0,69950,165,3988,20211115
CU2112.SHF,20210423,69860.0,70210.0,69630.0,69930,187,6825,20211215
CU2201.SHF,20210423,69780.0,70180.0,69700.0,70120,39,1321,20220117
CU2202.SHF,20210423,69800.0,70170.0,69620.0,69920,14,284,20220215
CU2203.SHF,20210423,69870.0,70110.0,69570.0,70110,12,142,20220315
CU2105.SHF,20210426,69600.0,70940.0,69390.0,70780,62768,60654,20210517
CU2106.SHF,20210426,69750.0,71130.0,69550.0,70980,247686,189060,20210615
CU2107.SHF,20210426,69900.0,71260.0,69680.0,71100,52519,78827,20210715
CU2108.SHF,20210426,70010.0,71340.0,69770.0,71210,14156,32301,20210816
CU2109.SHF,20210426,67170.0,71460.0,67170.0,71240,8683,16759,20210915
CU2110.SHF,20210426,70130.0,71430.0,69970.0,71300,612,3585,20211015
CU2111.SHF,20210426,70150.0,71470.0,70090.0,71360,208,3969,20211115
CU2112.SHF,20210426,70390.0,71640.0,70150.0,71530,353,6831,20211215
CU2201.SHF,20210426,70160.0,71560.0,70140.0,71360,99,1313,20220117
CU2202.SHF,20210426,70150.0,71650.0,70150.0,71400,135,324,20220215
CU2203.SHF,20210426,70130.0,71480.0,70130.0,71480,21,146,20220315
CU2105.SHF,20210427,70920.0,72610.0,70860.0,72270,45964,54136,20210517
CU2106.SHF,20210427,71150.0,72820.0,71030.0,72480,261866,189078,20210615
CU2107.SHF,20210427,71290.0,72940.0,71170.0,72610,60184,82696,20210715
CU2108.SHF,20210427,71330.0,73010.0,71260.0,72700,16473,35133,20210816
CU2109.SHF,20210427,71500.0,73110.0,71360.0,72800,5286,17098,20210915
CU2110.SHF,20210427,71540.0,73140.0,71420.0,72870,893,3715,20211015
CU2111.SHF,20210427,71360.0,73160.0,71360.0,72950,242,4041,20211115
CU2112.SHF,20210427,71620.0,73300.0,71600.0,73050,548,6840,20211215
CU2201.SHF,20210427,71570.0,73220.0,71570.0,72910,103,1324,20220117
CU2202.SHF,20210427,71750.0,73210.0,71580.0,73040,72,340,20220215
CU2203.SHF,20210427,71660.0,73170.0,71660.0,73120,38,163,20220315
CU2105.SHF,20210428,72160.0,72180.0,70930.0,71230,49800,46563,20210517
CU2106.SHF,20210428,72150.0,72380.0,71060.0,71340,232329,175636,20210615
CU2107.SHF,20210428,72380.0,72500.0,71200.0,71500,70161,88853,20210715
CU2108.SHF,20210428,72470.0,72580.0,71260.0,71480,22814,37661,20210816
CU2109.SHF,20210428,72320.0,72710.0,71380.0,71660,8726,20017,20210915
CU2110.SHF,20210428,72520.0,72670.0,71420.0,71700,938,3848,20211015
CU2111.SHF,20210428,72540.0,72670.0,71560.0,71760,299,4093,20211115
CU2112.SHF,20210428,72600.0,72930.0,71620.0,71860,513,6895,20211215
CU2201.SHF,20210428,72670.0,72720.0,71630.0,71630,112,1352,20220117
CU2202.SHF,20210428,72660.0,72770.0,71670.0,71920,90,376,20220215
CU2203.SHF,20210428,72740.0,72740.0,71790.0,71850,61,178,20220315
CU2105.SHF,20210429,71740.0,72770.0,71350.0,72220,32511,40906,20210517
CU2106.SHF,20210429,71820.0,72960.0,71510.0,72380,197631,175392,20210615
CU2107.SHF,20210429,71900.0,73080.0,71650.0,72540,57441,93892,20210715
CU2108.SHF,20210429,71980.0,73140.0,71730.0,72580,13130,39272,20210816
CU2109.SHF,20210429,72040.0,73230.0,71860.0,72720,5422,20405,20210915
CU2110.SHF,20210429,72180.0,73290.0,71880.0,72780,649,4007,20211015
CU2111.SHF,20210429,72340.0,73250.0,72050.0,72780,184,4085,20211115
CU2112.SHF,20210429,72330.0,73450.0,72080.0,72980,261,6919,20211215
CU2201.SHF,20210429,72230.0,73330.0,72080.0,73000,84,1328,20220117
CU2202.SHF,20210429,72220.0,73400.0,72180.0,73400,28,375,20220215
CU2203.SHF,20210429,72590.0,73490.0,72590.0,73070,25,173,20220315
CU2105.SHF,20210430,72590.0,72910.0,71120.0,71640,26594,34505,20210517
CU2106.SHF,20210430,72600.0,73060.0,71250.0,71890,209068,162470,20210615
CU2107.SHF,20210430,72790.0,73190.0,71400.0,72040,59868,95794,20210715
CU2108.SHF,20210430,72990.0,73240.0,71460.0,72100,12353,40351,20210816
CU2109.SHF,20210430,73000.0,73330.0,71590.0,72260,5711,21283,20210915
CU2110.SHF,20210430,73030.0,73380.0,71650.0,72310,938,4104,20211015
CU2111.SHF,20210430,73440.0,73440.0,71750.0,72510,137,4090,20211115
CU2112.SHF,20210430,73250.0,73510.0,71840.0,72460,337,6953,20211215
CU2201.SHF,20210430,73260.0,73490.0,71800.0,72550,169,1383,20220117
CU2202.SHF,20210430,73400.0,73440.0,71920.0,72540,82,375,20220215
CU2203.SHF,20210430,73440.0,73440.0,72040.0,72390,20,185,20220315
CU2204.SHF,20210430,73690.0,73690.0,71880.0,72780,72,108,20220415
CU2105.SHF,20210506,72290.0,73110.0,72260.0,73040,19425,32105,20210517
CU2106.SHF,20210506,72210.0,73320.0,72180.0,73240,102105,160057,20210615
CU2107.SHF,20210506,72460.0,73470.0,72400.0,73410,38996,100218,20210715
CU2108.SHF,20210506,72480.0,73530.0,72480.0,73450,11151,41547,20210816
CU2109.SHF,20210506,72530.0,73630.0,72530.0,73540,4539,21846,20210915
CU2110.SHF,20210506,72690.0,73690.0,72650.0,73600,474,4208,20211015
CU2111.SHF,20210506,73010.0,73750.0,72910.0,73670,269,4160,20211115
CU2112.SHF,20210506,72930.0,73940.0,72930.0,73770,459,6985,20211215
CU2201.SHF,20210506,73140.0,73920.0,73110.0,73800,115,1392,20220117
CU2202.SHF,20210506,73100.0,73940.0,73100.0,73890,66,387,20220215
CU2203.SHF,20210506,73500.0,73960.0,73500.0,73910,42,201,20220315
CU2204.SHF,20210506,73380.0,73990.0,73350.0,73990,36,121,20220415
CU2105.SHF,20210507,73180.0,74720.0,73180.0,74690,26310,27285,20210517
CU2106.SHF,20210507,73580.0,74950.0,73430.0,74900,179927,160182,20210615
CU2107.SHF,20210507,73800.0,75120.0,73590.0,75100,76727,103163,20210715
CU2108.SHF,20210507,73790.0,75230.0,73670.0,75190,22071,41046,20210816
CU2109.SHF,20210507,73890.0,75300.0,73800.0,75250,9215,23039,20210915
CU2110.SHF,20210507,73990.0,75350.0,73890.0,75270,723,4234,20211015
CU2111.SHF,20210507,74030.0,75350.0,73960.0,75330,214,4229,20211115
CU2112.SHF,20210507,74200.0,75430.0,73960.0,75400,640,7007,20211215
CU2201.SHF,20210507,74120.0,75430.0,74070.0,75430,295,1524,20220117
CU2202.SHF,20210507,74290.0,75450.0,74150.0,75450,169,394,20220215
CU2203.SHF,20210507,74310.0,75440.0,74230.0,75440,38,191,20220315
CU2204.SHF,20210507,74290.0,75490.0,74210.0,75380,133,164,20220415
CU2105.SHF,20210510,75050.0,77970.0,74840.0,77480,29710,23060,20210517
CU2106.SHF,20210510,75300.0,78270.0,75080.0,77720,281019,151845,20210615
CU2107.SHF,20210510,75580.0,78470.0,75230.0,77990,138222,100613,20210715
CU2108.SHF,20210510,75570.0,78640.0,75350.0,78130,38540,38772,20210816
CU2109.SHF,20210510,75770.0,78850.0,75450.0,78390,18940,24523,20210915
CU2110.SHF,20210510,75840.0,78860.0,75460.0,78440,2430,4577,20211015
CU2111.SHF,20210510,75880.0,78890.0,75650.0,78670,548,4395,20211115
CU2112.SHF,20210510,75660.0,79130.0,75650.0,79000,4401,9790,20211215
CU2201.SHF,20210510,76190.0,79060.0,75650.0,78920,401,1672,20220117
CU2202.SHF,20210510,76200.0,79000.0,75790.0,78930,206,486,20220215
CU2203.SHF,20210510,76080.0,79020.0,75800.0,78930,140,230,20220315
CU2204.SHF,20210510,76250.0,79130.0,75710.0,79000,185,255,20220415
CU2105.SHF,20210511,77210.0,77210.0,74610.0,75700,30765,19190,20210517
CU2106.SHF,20210511,77400.0,77430.0,74800.0,76000,313147,139280,20210615
CU2107.SHF,20210511,77690.0,77690.0,75050.0,76200,154797,100186,20210715
CU2108.SHF,20210511,77620.0,77860.0,75250.0,76390,37715,40815,20210816
CU2109.SHF,20210511,77960.0,78030.0,75480.0,76600,20868,26981,20210915
CU2110.SHF,20210511,78080.0,78120.0,75680.0,76740,2442,4583,20211015
CU2111.SHF,20210511,78300.0,78300.0,75820.0,76950,471,4421,20211115
CU2112.SHF,20210511,78520.0,78520.0,76010.0,77130,2617,10731,20211215
CU2201.SHF,20210511,78290.0,78290.0,76050.0,77060,374,1853,20220117
CU2202.SHF,20210511,78010.0,78010.0,75560.0,77200,111,491,20220215
CU2203.SHF,20210511,78340.0,78340.0,76120.0,77190,74,244,20220315
CU2204.SHF,20210511,78000.0,78000.0,75570.0,77690,110,267,20220415
CU2105.SHF,20210512,75730.0,76840.0,75400.0,76800,22795,15075,20210517
CU2106.SHF,20210512,76000.0,77150.0,75670.0,77090,199333,138657,20210615
CU2107.SHF,20210512,76150.0,77360.0,75870.0,77310,94251,104311,20210715
CU2108.SHF,20210512,76300.0,77540.0,76070.0,77510,23119,43203,20210816
CU2109.SHF,20210512,76630.0,77730.0,76270.0,77650,10078,27786,20210915
CU2110.SHF,20210512,76990.0,77820.0,76420.0,77710,1151,4654,20211015
CU2111.SHF,20210512,76900.0,77800.0,76550.0,77650,180,4437,20211115
CU2112.SHF,20210512,77110.0,78160.0,76750.0,78100,833,10771,20211215
CU2201.SHF,20210512,76790.0,78030.0,76700.0,78030,270,1977,20220117
CU2202.SHF,20210512,77260.0,78050.0,76940.0,78050,55,504,20220215
CU2203.SHF,20210512,77240.0,78090.0,76730.0,77870,45,240,20220315
CU2204.SHF,20210512,77270.0,78250.0,77030.0,78250,75,262,20220415
CU2105.SHF,20210513,75800.0,76400.0,75120.0,75750,14945,12820,20210517
CU2106.SHF,20210513,76240.0,76720.0,75390.0,75970,244411,132077,20210615
CU2107.SHF,20210513,76490.0,76950.0,75600.0,76150,148197,106788,20210715
CU2108.SHF,20210513,76770.0,77130.0,75800.0,76370,32476,43779,20210816
CU2109.SHF,20210513,76890.0,77300.0,76000.0,76530,14267,29155,20210915
CU2110.SHF,20210513,76930.0,77380.0,76100.0,76530,1625,4951,20211015
CU2111.SHF,20210513,77100.0,77310.0,76300.0,76880,146,4463,20211115
CU2112.SHF,20210513,77550.0,77690.0,76500.0,77000,850,10779,20211215
CU2201.SHF,20210513,76940.0,77630.0,76440.0,76550,316,2118,20220117
CU2202.SHF,20210513,76750.0,77350.0,76560.0,77050,23,505,20220215
CU2203.SHF,20210513,77290.0,77700.0,76720.0,76900,23,249,20220315
CU2204.SHF,20210513,77030.0,77700.0,76540.0,77170,116,287,20220415
CU2105.SHF,20210514,75130.0,78990.0,73210.0,74210,8980,10565,20210517
CU2106.SHF,20210514,75420.0,75740.0,73530.0,74560,237464,125491,20210615
CU2107.SHF,20210514,75590.0,75920.0,73740.0,74750,153946,104466,20210715
CU2108.SHF,20210514,75730.0,76080.0,73900.0,74860,35547,43969,20210816
CU2109.SHF,20210514,76000.0,76260.0,74090.0,75000,17973,29923,20210915
CU2110.SHF,20210514,76090.0,76360.0,74200.0,75130,2516,5382,20211015
CU2111.SHF,20210514,76380.0,76510.0,74310.0,75390,1196,4545,20211115
CU2112.SHF,20210514,76650.0,76760.0,74540.0,75420,1916,10852,20211215
CU2201.SHF,20210514,76450.0,76690.0,74180.0,75320,364,2148,20220117
CU2202.SHF,20210514,77050.0,77050.0,74620.0,75700,144,500,20220215
CU2203.SHF,20210514,76480.0,76600.0,74620.0,75780,97,256,20220315
CU2204.SHF,20210514,76440.0,76760.0,74800.0,75630,150,282,20220415
CU2105.SHF,20210517,74500.0,74900.0,73810.0,74350,2435,10245,20210517
CU2106.SHF,20210517,74360.0,75290.0,74200.0,74750,175719,121419,20210615
CU2107.SHF,20210517,74560.0,75480.0,74390.0,74940,114863,104874,20210715
CU2108.SHF,20210517,74560.0,75630.0,74550.0,75130,27751,45760,20210816
CU2109.SHF,20210517,74780.0,75780.0,74670.0,75280,13321,31581,20210915
CU2110.SHF,20210517,74870.0,75870.0,74790.0,75420,1678,5267,20211015
CU2111.SHF,20210517,75030.0,75900.0,74860.0,75380,441,4732,20211115
CU2112.SHF,20210517,75350.0,76120.0,75000.0,75600,1186,10911,20211215
CU2201.SHF,20210517,75170.0,75940.0,75000.0,75320,237,2118,20220117
CU2202.SHF,20210517,75630.0,75850.0,74910.0,75500,391,732,20220215
CU2203.SHF,20210517,75750.0,75770.0,75150.0,75430,166,296,20220315
CU2204.SHF,20210517,75540.0,75800.0,74920.0,75450,137,295,20220415
CU2106.SHF,20210518,74680.0,76210.0,74560.0,76100,137132,119141,20210615
CU2107.SHF,20210518,74840.0,76450.0,74750.0,76310,99781,113130,20210715
CU2108.SHF,20210518,75010.0,76600.0,74930.0,76480,20985,47598,20210816
CU2109.SHF,20210518,75230.0,76770.0,75120.0,76600,11800,32286,20210915
CU2110.SHF,20210518,75270.0,76790.0,75210.0,76660,1963,5844,20211015
CU2111.SHF,20210518,75330.0,76820.0,75320.0,76760,367,4857,20211115
CU2112.SHF,20210518,75490.0,76960.0,75460.0,76860,1222,10991,20211215
CU2201.SHF,20210518,75610.0,76930.0,75590.0,76830,208,2032,20220117
CU2202.SHF,20210518,75340.0,76850.0,75340.0,76850,83,751,20220215
CU2203.SHF,20210518,75500.0,76590.0,75500.0,76530,17,296,20220315
CU2204.SHF,20210518,75480.0,76920.0,75480.0,76850,50,303,20220415
CU2106.SHF,20210519,75740.0,75900.0,74070.0,74090,131138,108020,20210615
CU2107.SHF,20210519,75880.0,76150.0,74300.0,74330,119473,113029,20210715
CU2108.SHF,20210519,76030.0,76300.0,74480.0,74500,27894,49387,20210816
CU2109.SHF,20210519,76320.0,76460.0,74660.0,74710,11980,33494,20210915
CU2110.SHF,20210519,76450.0,76510.0,74730.0,74820,2256,6228,20211015
CU2111.SHF,20210519,76450.0,76470.0,74800.0,74800,498,4956,20211115
CU2112.SHF,20210519,76550.0,76720.0,75000.0,75000,646,10972,20211215
CU2201.SHF,20210519,76790.0,76790.0,74940.0,74940,182,2088,20220117
CU2202.SHF,20210519,76300.0,76340.0,75000.0,75000,81,765,20220215
CU2203.SHF,20210519,76400.0,76480.0,76000.0,76000,3,296,20220315
CU2204.SHF,20210519,76510.0,76600.0,74920.0,74920,34,298,20220415
CU2106.SHF,20210520,73420.0,73860.0,72150.0,73450,199583,92135,20210615
CU2107.SHF,20210520,73610.0,74070.0,72310.0,73690,223298,118576,20210715
CU2108.SHF,20210520,73910.0,74250.0,72450.0,73850,66958,56487,20210816
CU2109.SHF,20210520,73810.0,74290.0,72530.0,73930,45621,35564,20210915
CU2110.SHF,20210520,74060.0,74310.0,72540.0,73950,5876,6585,20211015
CU2111.SHF,20210520,74990.0,74990.0,72570.0,74050,1624,4692,20211115
CU2112.SHF,20210520,74250.0,74340.0,72530.0,73990,11266,7306,20211215
CU2201.SHF,20210520,74780.0,74780.0,72070.0,73820,1417,2064,20220117
CU2202.SHF,20210520,73870.0,74070.0,72350.0,73970,282,696,20220215
CU2203.SHF,20210520,74070.0,74070.0,72710.0,73810,96,315,20220315
CU2204.SHF,20210520,74000.0,74240.0,72560.0,73760,143,312,20220415
CU2106.SHF,20210521,73440.0,73530.0,71640.0,71980,121840,81175,20210615
CU2107.SHF,20210521,73600.0,73720.0,71760.0,72160,214013,126737,20210715
CU2108.SHF,20210521,73850.0,73850.0,71980.0,72280,37350,58644,20210816
CU2109.SHF,20210521,73810.0,73930.0,72010.0,72380,19775,34801,20210915
CU2110.SHF,20210521,73850.0,73910.0,72000.0,72450,4705,7118,20211015
CU2111.SHF,20210521,73870.0,73870.0,72140.0,72480,786,4756,20211115
CU2112.SHF,20210521,73800.0,73890.0,72110.0,72510,1447,7461,20211215
CU2201.SHF,20210521,73790.0,73790.0,71900.0,71920,412,2147,20220117
CU2202.SHF,20210521,73610.0,73610.0,72010.0,72590,221,737,20220215
CU2203.SHF,20210521,73630.0,73630.0,71840.0,72630,90,315,20220315
CU2204.SHF,20210521,73500.0,73590.0,72000.0,72520,71,299,20220415
CU2106.SHF,20210524,72590.0,72800.0,70870.0,71440,101170,73728,20210615
CU2107.SHF,20210524,72800.0,72950.0,71010.0,71640,246429,131903,20210715
CU2108.SHF,20210524,72910.0,73100.0,71210.0,71800,43072,59531,20210816
